2015-11-14 23:31:20,Still tonight my thoughts are still with the people in #paris… https://t.co/kdtEVhWEoM,['paris'],"Paris, Ile-de-France,France",New Pretty Town | Germany
2015-11-14 23:31:17,"Thanks @vincentpetre and your family to bring life and joy in #Paris tonight 😊 @ Paris, France https://t.co/S77jUY1XZM",['Paris'],"Paris, Ile-de-France,France",Paris / Verona / Beirut
2015-11-14 23:31:14,RT @Charlen_Dlr: David ?,[],NA,Vitry 94
2015-11-14 23:30:51,"RT @afrenove: Last night, these 5 strangers came to my place. We are now best friends for life. #opendoors #safe #AOHelp https://t.co/3lY9E…","['opendoors', 'safe', 'AOHelp']",NA,Nice/Cannes - French Riviera
2015-11-14 23:30:38,"RT @afrenove: Last night, these 5 strangers came to my place. We are now best friends for life. #opendoors #safe #AOHelp https://t.co/3lY9E…","['opendoors', 'safe', 'AOHelp']",NA,Toulouse - France
2015-11-14 23:30:25,Such beautiful memories made in such a beautiful city. Our thoughts and prayers go out to #paris… https://t.co/3z1ABbB8YX,['paris'],"Paris, Ile-de-France,France","Los Angeles, California"
2015-11-14 23:30:12,"RT @afrenove: Last night, these 5 strangers came to my place. We are now best friends for life. #opendoors #safe #AOHelp https://t.co/3lY9E…","['opendoors', 'safe', 'AOHelp']",NA,"Paris, France"
2015-11-14 23:30:01,"RT @afrenove: Last night, these 5 strangers came to my place. We are now best friends for life. #opendoors #safe #AOHelp https://t.co/3lY9E…","['opendoors', 'safe', 'AOHelp']",NA,
2015-11-14 23:30:00,It's hard to imagine how much CHAOS has happened in the city I think of so peacefully and have… https://t.co/WdAE3KQlsb,[],"Paris, Ile-de-France,France",
2015-11-14 23:29:53,"The ugliness committed by savages will never mar the beauty that is Paris!
#jetaimeparis… https://t.co/gSJrscu7DZ",['jetaimeparis'],"Paris, Ile-de-France,France",Proudly Canadian!
2015-11-14 23:29:51,"I would like to honor all the lives that were lost in the events occurred in November 13th, 2015.… https://t.co/GHZ3GpijTk",[],"Paris, Ile-de-France,France","Washington DC, USA"
2015-11-14 23:29:43,Paris is hands down the best place I've ever traveled. A beautiful city and people. #Love to all… https://t.co/0jbqLPYlPA,['Love'],"Paris, Ile-de-France,France",NJ
2015-11-14 23:29:35,2 verified accounts helped to turn 'Charles Berling' into a Trending Topic. These accounts were: @LEXPRESS &amp; @TeleLoisirs — #trndnl,['trndnl'],"Paris, Ile-de-France,France",France
2015-11-14 23:29:35,"The tweet with the most impact of the 'Charles Berling' Trend, was published by @Freezze: https://t.co/nMseH7ATlp (29 RTs) #trndnl",['trndnl'],"Paris, Ile-de-France,France",France
2015-11-14 23:29:35,"#Top3Apps for 'Charles Berling'

Twitter for iPhone 27%
Twitter Web Client 25%
Twitter for Android 23%",['Top3Apps'],"Paris, Ile-de-France,France",France
2015-11-14 23:29:34,1 310 632 people could have seen 'Charles Berling' since its 1st mention until it became a Trending Topic. #trndnl,['trndnl'],"Paris, Ile-de-France,France",France
2015-11-14 23:29:34,265 users and 282 tweets (223 RTs) in 1 week made 'Charles Berling' a Trending Topic in France. #trndnl,['trndnl'],"Paris, Ile-de-France,France",France
